word,2of12inf,NWL2023,google20k,ALL_THREE
eyelift,0,1,0,0
eyelifts,0,1,0,0
eyelike,0,1,0,0
eyeliner,1,1,0,0
eyeliners,1,1,0,0
eyen,0,1,0,0
eyeopener,1,1,0,0
eyeopeners,1,1,0,0
eyeopening,1,0,0,0
eyepatch,0,1,0,0
eyepatches,0,1,0,0
eyepiece,1,1,0,0
eyepieces,1,1,0,0
eyepoint,0,1,0,0
eyepoints,0,1,0,0
eyepopper,0,1,0,0
eyepoppers,0,1,0,0
eyer,0,1,0,0
eyers,0,1,0,0
eyes,1,1,1,1
eyeshade,0,1,0,0
eyeshades,0,1,0,0
eyeshadow,0,1,0,0
eyeshadows,0,1,0,0
eyeshine,0,1,0,0
eyeshines,0,1,0,0
eyeshot,0,1,0,0
eyeshots,0,1,0,0
eyesight,1,1,0,0
eyesights,1,1,0,0
eyesome,0,1,0,0
eyesore,1,1,0,0
eyesores,1,1,0,0
eyespot,0,1,0,0
eyespots,0,1,0,0
eyestalk,0,1,0,0
eyestalks,0,1,0,0
eyestone,0,1,0,0
eyestones,0,1,0,0
eyestrain,1,1,0,0
eyestrains,1,1,0,0
eyestrings,0,1,0,0
eyeteeth,1,1,0,0
eyetooth,1,1,0,0
eyewash,1,1,0,0
eyewashes,1,1,0,0
eyewater,0,1,0,0
eyewaters,0,1,0,0
eyewear,0,1,1,0
eyewears,0,1,0,0
eyewink,0,1,0,0
eyewinks,0,1,0,0
eyewitness,1,1,0,0
eyewitnessed,0,1,0,0
eyewitnesses,1,1,0,0
eyewitnessing,0,1,0,0
eying,1,1,0,0
eyne,0,1,0,0
eyra,0,1,0,0
eyras,0,1,0,0
eyre,0,1,0,0
eyres,0,1,0,0
eyrie,1,1,0,0
eyries,1,1,0,0
eyrir,0,1,0,0
eyry,1,1,0,0
ez,0,0,1,0
ezekiel,0,0,1,0
ezine,0,0,1,0
ezra,0,0,1,0
f,0,0,1,0
fa,1,1,1,1
faa,0,0,1,0
fab,0,1,1,0
fabaceous,0,1,0,0
fabber,0,1,0,0
fabbest,0,1,0,0
fable,1,1,1,1
fabled,1,1,0,0
fabler,0,1,0,0
fablers,0,1,0,0
fables,1,1,0,0
fabliau,0,1,0,0
fabliaux,0,1,0,0
fabling,0,1,0,0
fabric,1,1,1,1
fabricant,0,1,0,0
fabricants,0,1,0,0
fabricate,1,1,0,0
fabricated,1,1,1,1
fabricates,1,1,0,0
fabricating,1,1,0,0
fabrication,1,1,1,1
fabrications,1,1,0,0
fabricator,1,1,0,0
fabricators,1,1,0,0
fabrics,1,1,1,1
fabrique,0,1,0,0
fabriques,0,1,0,0
fabs,0,1,0,0
fabular,0,1,0,0
fabulate,0,1,0,0
fabulated,0,1,0,0
fabulates,0,1,0,0
fabulating,0,1,0,0
fabulator,0,1,0,0
fabulators,0,1,0,0
fabulism,0,1,0,0
fabulisms,0,1,0,0
fabulist,0,1,0,0
fabulistic,0,1,0,0
fabulists,0,1,0,0
fabulosities,0,1,0,0
fabulosity,0,1,0,0
fabulous,1,1,1,1
fabulously,1,1,0,0
fabulousness,0,1,0,0
fabulousnesses,0,1,0,0
fac,0,0,1,0
facade,1,1,0,0
facades,1,1,0,0
face,1,1,1,1
faceable,0,1,0,0
facecloth,1,1,0,0
facecloths,1,1,0,0
faced,1,1,1,1
facedown,0,1,0,0
facedowns,0,1,0,0
faceless,1,1,0,0
facelessness,0,1,0,0
facelessnesses,0,1,0,0
facelift,1,1,0,0
facelifted,0,1,0,0
facelifting,0,1,0,0
facelifts,1,1,0,0
facemask,0,1,0,0
facemasks,0,1,0,0
faceoff,0,1,0,0
faceoffs,0,1,0,0
facepalm,0,1,0,0
facepalmed,0,1,0,0
facepalming,0,1,0,0
facepalms,0,1,0,0
faceplate,0,1,0,0
faceplates,0,1,0,0
facer,0,1,0,0
facers,0,1,0,0
faces,1,1,1,1
facesitting,0,0,1,0
facet,1,1,0,0
facete,0,1,0,0
faceted,1,1,0,0
facetely,0,1,0,0
facetiae,0,1,0,0
faceting,1,1,0,0
facetings,0,1,0,0
facetious,1,1,0,0
facetiously,1,1,0,0
facetiousness,1,1,0,0
facetiousnesses,1,1,0,0
facets,1,1,0,0
facetted,1,1,0,0
facetting,1,1,0,0
faceup,0,1,0,0
facia,0,1,0,0
faciae,0,1,0,0
facial,1,1,1,1
facially,1,1,0,0
facials,1,1,1,1
facias,0,1,0,0
faciend,0,1,0,0
faciends,0,1,0,0
facies,0,1,0,0
facile,1,1,0,0
facilely,1,1,0,0
facileness,0,1,0,0
facilenesses,0,1,0,0
facilitate,1,1,1,1
facilitated,1,1,1,1
facilitates,1,1,1,1
facilitating,1,1,1,1
facilitation,1,1,1,1
facilitations,1,1,0,0
facilitative,0,1,0,0
facilitator,1,1,1,1
facilitators,1,1,0,0
facilitatory,0,1,0,0
facilities,1,1,1,1
facility,1,1,1,1
facing,1,1,1,1
facings,1,1,0,0
facsimile,1,1,1,1
facsimiled,1,1,0,0
facsimileing,1,1,0,0
facsimiles,1,1,0,0
fact,1,1,1,1
facta,0,1,0,0
factful,0,1,0,0
factice,0,1,0,0
factices,0,1,0,0
facticities,0,1,0,0
facticity,0,1,0,0
faction,1,1,1,1
factional,1,1,0,0
factionalism,1,1,0,0
factionalisms,1,1,0,0
factionally,0,1,0,0
factions,1,1,0,0
factious,1,1,0,0
factiously,0,1,0,0
factiousness,0,1,0,0
factiousnesses,0,1,0,0
factitious,1,1,0,0
factitiously,0,1,0,0
factitiousness,0,1,0,0
factitive,0,1,0,0
factitively,0,1,0,0
factoid,1,1,0,0
factoidal,0,1,0,0
factoids,1,1,0,0
factor,1,1,1,1
factorable,0,1,0,0
factorage,0,1,0,0
factorages,0,1,0,0
factored,1,1,0,0
factorial,1,1,0,0
factorially,0,1,0,0
factorials,1,1,0,0
factories,1,1,1,1
factoring,1,1,1,1
factorise,0,1,0,0
factorised,0,1,0,0
factorises,0,1,0,0
factorising,0,1,0,0
factorization,0,1,0,0
factorizations,0,1,0,0
factorize,0,1,0,0
factorized,0,1,0,0
factorizes,0,1,0,0
factorizing,0,1,0,0
factors,1,1,1,1
factorship,0,1,0,0
factorships,0,1,0,0
factory,1,1,1,1
factorylike,0,1,0,0
factotum,1,1,0,0
factotums,1,1,0,0
facts,1,1,1,1
factual,1,1,1,1
factualism,0,1,0,0
factualisms,0,1,0,0
factualist,0,1,0,0
factualists,0,1,0,0
factualities,0,1,0,0
factuality,0,1,0,0
factually,1,1,0,0
factualness,0,1,0,0
factualnesses,0,1,0,0
factum,0,1,0,0
factums,0,1,0,0
facture,0,1,0,0
factures,0,1,0,0
facula,0,1,0,0
faculae,0,1,0,0
facular,0,1,0,0
facultative,0,1,0,0
facultatively,0,1,0,0
faculties,1,1,1,1
faculty,1,1,1,1
fad,1,1,0,0
fadable,0,1,0,0
faddier,0,1,0,0
faddiest,0,1,0,0
faddish,1,1,0,0
faddishly,0,1,0,0
faddishness,0,1,0,0
faddishnesses,0,1,0,0
faddism,0,1,0,0
faddisms,0,1,0,0
faddist,1,1,0,0
faddists,1,1,0,0
faddy,0,1,0,0
fade,1,1,1,1
fadeaway,0,1,0,0
fadeaways,0,1,0,0
faded,1,1,1,1
fadedly,0,1,0,0
fadedness,0,1,0,0
fadednesses,0,1,0,0
fadein,0,1,0,0
fadeins,0,1,0,0
fadeless,0,1,0,0
fadeout,0,1,0,0
fadeouts,0,1,0,0
fader,0,1,0,0
faders,0,1,0,0
fades,1,1,0,0
fadge,0,1,0,0
fadged,0,1,0,0
fadges,0,1,0,0
fadging,0,1,0,0
fading,1,1,1,1
fadings,0,1,0,0
fadlike,0,1,0,0
fado,0,1,0,0
fados,0,1,0,0
fads,1,1,0,0
faecal,1,1,0,0
faeces,1,1,0,0
faeceses,0,1,0,0
faena,0,1,0,0
faenas,0,1,0,0
faerie,1,1,0,0
faeries,1,1,0,0
faery,1,1,0,0
faff,0,1,0,0
faffed,0,1,0,0
faffing,0,1,0,0
faffs,0,1,0,0
fag,1,1,0,0
fagged,1,1,0,0
fagging,1,1,0,0
faggot,1,1,0,0
faggoted,0,1,0,0
faggoting,1,1,0,0
faggotings,1,1,0,0
faggots,1,1,0,0
fagin,0,1,0,0
fagins,0,1,0,0
fagot,1,1,0,0
fagoted,0,1,0,0
fagoter,0,1,0,0
fagoters,0,1,0,0
fagoting,1,1,0,0
fagotings,1,1,0,0
fagots,1,1,0,0
fags,1,1,0,0
fah,0,1,0,0
fahlband,0,1,0,0
fahlbands,0,1,0,0
fahrenheit,0,0,1,0
fahs,0,1,0,0
faience,1,1,0,0
faiences,1,1,0,0
fail,1,1,1,1
failed,1,1,1,1
failing,1,1,1,1
failingly,0,1,0,0
failings,1,1,0,0
faille,1,1,0,0
failles,1,1,0,0
fails,1,1,1,1
failure,1,1,1,1
failures,1,1,1,1
fain,1,1,0,0
faineance,0,1,0,0
faineances,0,1,0,0
faineant,0,1,0,0
faineants,0,1,0,0
fainer,1,1,0,0
fainest,1,1,0,0
faint,1,1,1,1
fainted,1,1,0,0
fainter,1,1,1,1
fainters,0,1,0,0
faintest,1,1,0,0
fainthearted,1,1,0,0
faintheartedly,0,1,0,0
fainting,1,1,0,0
faintish,0,1,0,0
faintishness,0,1,0,0
faintishnesses,0,1,0,0
faintly,1,1,0,0
faintness,1,1,0,0
faintnesses,1,1,0,0
faints,1,1,0,0
fair,1,1,1,1
fairbanks,0,0,1,0
faire,0,0,1,0
faired,0,1,0,0
fairer,1,1,0,0
fairest,1,1,0,0
fairfax,0,0,1,0
fairfield,0,0,1,0
fairgoer,0,1,0,0
fairgoers,0,1,0,0
fairground,1,1,0,0
fairgrounds,1,1,0,0
fairier,0,1,0,0
fairies,1,1,1,1
fairiest,0,1,0,0
fairing,1,1,0,0
fairings,1,1,0,0
fairish,0,1,0,0
fairishly,0,1,0,0
fairlead,0,1,0,0
fairleader,0,1,0,0
fairleaders,0,1,0,0
fairleads,0,1,0,0
fairly,1,1,1,1
fairmont,0,0,1,0
fairness,1,1,1,1
fairnesses,1,1,0,0
fairs,1,1,1,1
fairview,0,0,1,0
fairway,1,1,0,0
fairways,1,1,0,0
fairy,1,1,1,1
fairyhood,0,1,0,0
fairyhoods,0,1,0,0
fairyism,0,1,0,0
fairyisms,0,1,0,0
fairyland,1,1,0,0
fairylands,1,1,0,0
fairylike,0,1,0,0
faith,1,1,1,1
faithed,0,1,0,0
faithful,1,1,1,1
faithfully,1,1,0,0
faithfulness,1,1,0,0
faithfulnesses,1,1,0,0
faithfuls,1,1,0,0
faithing,0,1,0,0
faithless,1,1,0,0
faithlessly,1,1,0,0
faithlessness,1,1,0,0
faithlessnesses,1,1,0,0
faiths,1,1,0,0
faitour,0,1,0,0
faitours,0,1,0,0
fajita,1,1,0,0
fajitas,1,1,0,0
fake,1,1,1,1
faked,1,1,0,0
fakeer,0,1,0,0
fakeers,0,1,0,0
faker,1,1,0,0
fakeries,0,1,0,0
fakers,1,1,0,0
fakery,0,1,0,0
fakes,1,1,1,1
fakest,0,1,0,0
fakey,0,1,0,0
fakie,0,1,0,0
fakies,0,1,0,0
faking,1,1,0,0
fakir,1,1,0,0
fakirs,1,1,0,0
falafel,0,1,0,0
falafels,0,1,0,0
falbala,0,1,0,0
falbalas,0,1,0,0
falcate,0,1,0,0
falcated,0,1,0,0
falces,0,1,0,0
falchion,0,1,0,0
falchions,0,1,0,0
falciform,0,1,0,0
falcon,1,1,1,1
falconer,1,1,0,0
falconers,1,1,0,0
falconet,0,1,0,0
falconets,0,1,0,0
falconine,0,1,0,0
falconoid,0,1,0,0
falconries,1,1,0,0
falconry,1,1,0,0
falcons,1,1,1,1
falderal,0,1,0,0
falderals,0,1,0,0
falderol,0,1,0,0
falderols,0,1,0,0
faldstool,0,1,0,0
faldstools,0,1,0,0
falkland,0,0,1,0
fall,1,1,1,1
fallacies,1,1,0,0
fallacious,1,1,0,0
fallaciously,1,1,0,0
fallaciousness,0,1,0,0
fallacy,1,1,0,0
fallal,0,1,0,0
fallaleries,0,1,0,0
fallalery,0,1,0,0
fallals,0,1,0,0
fallaway,0,1,0,0
fallaways,0,1,0,0
fallback,0,1,0,0
fallbacks,0,1,0,0
fallboard,0,1,0,0
fallboards,0,1,0,0
fallen,1,1,1,1
fallenness,0,1,0,0
fallennesses,0,1,0,0
faller,0,1,0,0
fallers,0,1,0,0
fallfish,0,1,0,0
fallfishes,0,1,0,0
fallibilities,1,1,0,0
fallibility,1,1,0,0
fallible,1,1,0,0
fallibleness,1,0,0,0
falliblenesses,1,0,0,0
fallibly,1,1,0,0
falling,1,1,1,1
fallings,0,1,0,0
falloff,1,1,0,0
falloffs,1,1,0,0
fallout,1,1,0,0
fallouts,1,1,0,0
fallow,1,1,0,0
fallowed,1,1,0,0
fallowing,1,1,0,0
fallowness,0,1,0,0
fallownesses,0,1,0,0
fallows,1,1,0,0
falls,1,1,1,1
false,1,1,1,1
falseface,0,1,0,0
falsefaces,0,1,0,0
falsehood,1,1,0,0
falsehoods,1,1,0,0
falsely,1,1,0,0
falseness,1,1,0,0
falsenesses,1,1,0,0
falser,1,1,0,0
falsest,1,1,0,0
falsetto,1,1,0,0
falsettos,1,1,0,0
falsework,0,1,0,0
falseworks,0,1,0,0
falsie,1,1,0,0
falsies,1,1,0,0
falsifiability,0,1,0,0
falsifiable,0,1,0,0
falsification,1,1,0,0
falsifications,1,1,0,0
falsified,1,1,0,0
falsifier,1,1,0,0
falsifiers,1,1,0,0
falsifies,1,1,0,0
falsify,1,1,0,0
falsifying,1,1,0,0
falsities,1,1,0,0
falsity,1,1,0,0
faltboat,0,1,0,0
faltboats,0,1,0,0
falter,1,1,0,0
faltered,1,1,0,0
falterer,0,1,0,0
falterers,0,1,0,0
faltering,1,1,0,0
falteringly,1,1,0,0
falters,1,1,0,0
falx,0,1,0,0
fam,0,1,1,0
fame,1,1,1,1
famed,1,1,0,0
fameless,0,1,0,0
fames,1,1,0,0
familial,1,1,0,0
familiar,1,1,1,1
familiarisation,0,1,0,0
familiarise,0,1,0,0
familiarised,0,1,0,0
familiarises,0,1,0,0
familiarising,0,1,0,0
familiarities,1,1,0,0
familiarity,1,1,1,1
familiarization,1,1,0,0
familiarizations,1,0,0,0
familiarize,1,1,0,0
familiarized,1,1,0,0
familiarizes,1,1,0,0
familiarizing,1,1,0,0
familiarly,1,1,0,0
familiarness,0,1,0,0
familiarnesses,0,1,0,0
familiars,1,1,0,0
families,1,1,1,1
familism,0,1,0,0
familisms,0,1,0,0
familist,0,1,0,0
familistic,0,1,0,0
family,1,1,1,1
familyhood,0,1,0,0
familyhoods,0,1,0,0
famine,1,1,0,0
famines,1,1,0,0
faming,0,1,0,0
famish,1,1,0,0
famished,1,1,0,0
famishes,1,1,0,0
famishing,1,1,0,0
famishment,0,1,0,0
famishments,0,1,0,0
famous,1,1,1,1
famously,1,1,0,0
famousness,0,1,0,0
famousnesses,0,1,0,0
fams,0,1,0,0
famuli,0,1,0,0
famulus,0,1,0,0
fan,1,1,1,1
fanart,0,1,0,0
fanarts,0,1,0,0
fanatic,1,1,0,0
fanatical,1,1,0,0
fanatically,1,1,0,0
fanaticalness,0,1,0,0
fanaticalnesses,0,1,0,0
fanaticism,1,1,0,0
fanaticisms,1,1,0,0
fanaticize,0,1,0,0
fanaticized,0,1,0,0
fanaticizes,0,1,0,0
fanaticizing,0,1,0,0
fanatics,1,1,0,0
fanboy,0,1,0,0
fanboys,0,1,0,0
fanciable,0,1,0,0
fancied,1,1,0,0
fancier,1,1,0,0
fanciers,1,1,0,0
fancies,1,1,0,0
fanciest,1,1,0,0
fancified,0,1,0,0
fancifies,0,1,0,0
fanciful,1,1,0,0
fancifully,1,1,0,0
fancifulness,1,1,0,0
fancifulnesses,1,1,0,0
fancify,0,1,0,0
fancifying,0,1,0,0
fanciless,0,1,0,0
fancily,1,1,0,0
fanciness,1,1,0,0
fancinesses,1,1,0,0
fancy,1,1,1,1
fancying,1,1,0,0
fancywork,1,1,0,0
fancyworks,1,1,0,0
fandangle,0,1,0,0
fandangles,0,1,0,0
fandango,1,1,0,0
fandangoes,1,1,0,0
fandangos,1,1,0,0
fandom,0,1,0,0
fandoms,0,1,0,0
fane,0,1,0,0
fanega,0,1,0,0
fanegada,0,1,0,0
fanegadas,0,1,0,0
fanegas,0,1,0,0
fanes,0,1,0,0
fanfare,1,1,0,0
fanfares,1,1,0,0
fanfaron,0,1,0,0
fanfaronade,0,1,0,0
fanfaronades,0,1,0,0
fanfarons,0,1,0,0
fanfic,0,1,0,0
fanfics,0,1,0,0
fanfold,0,1,0,0
fanfolded,0,1,0,0
fanfolding,0,1,0,0
fanfolds,0,1,0,0
fang,1,1,0,0
fanga,0,1,0,0
fangas,0,1,0,0
fanged,1,1,0,0
fangirl,0,1,0,0
fangirled,0,1,0,0
fangirling,0,1,0,0
fangirls,0,1,0,0
fangless,0,1,0,0
fanglike,0,1,0,0
fangs,1,1,0,0
fanion,0,1,0,0
fanions,0,1,0,0
fanjet,0,1,0,0
fanjets,0,1,0,0
fanlight,1,1,0,0
fanlights,1,1,0,0
fanlike,0,1,0,0
fanned,1,1,0,0
fanner,0,1,0,0
fanners,0,1,0,0
fannies,1,1,0,0
fanning,1,1,0,0
fanny,1,1,0,0
fano,0,1,0,0
fanon,0,1,0,0
fanons,0,1,0,0
fanos,0,1,0,0
fans,1,1,1,1
fantabulous,0,1,0,0
fantail,1,1,0,0
fantailed,0,1,0,0
fantails,1,1,0,0
fantasia,1,1,0,0
fantasias,1,1,0,0
fantasie,0,1,0,0
fantasied,1,1,0,0
fantasies,1,1,1,1
fantasise,0,1,0,0
fantasised,0,1,0,0
fantasises,0,1,0,0
fantasising,0,1,0,0
fantasist,0,1,0,0
fantasists,0,1,0,0
fantasize,1,1,0,0
fantasized,1,1,0,0
fantasizer,0,1,0,0
fantasizers,0,1,0,0
fantasizes,1,1,0,0
fantasizing,1,1,0,0
fantasm,0,1,0,0
fantasms,0,1,0,0
fantast,0,1,0,0
fantastic,1,1,1,1
fantastical,1,1,0,0
fantasticality,0,1,0,0
fantastically,1,1,0,0
fantasticalness,0,1,0,0
fantasticate,0,1,0,0
fantasticated,0,1,0,0
fantasticates,0,1,0,0
fantasticating,0,1,0,0
fantastication,0,1,0,0
fantastications,0,1,0,0
fantastico,0,1,0,0
fantasticoes,0,1,0,0
fantastics,0,1,0,0
fantasts,0,1,0,0
fantasy,1,1,1,1
fantasying,1,1,0,0
fantasyland,0,1,0,0
fantasylands,0,1,0,0
fantoccini,0,1,0,0
fantod,0,1,0,0
fantods,0,1,0,0
fantom,0,1,0,0
fantoms,0,1,0,0
fanum,0,1,0,0
fanums,0,1,0,0
fanwise,0,1,0,0
fanwort,0,1,0,0
fanworts,0,1,0,0
fanzine,1,1,0,0
fanzines,1,1,0,0
fao,0,0,1,0
faq,0,0,1,0
faqfaq,0,0,1,0
faqir,0,1,0,0
faqirs,0,1,0,0
faqs,0,0,1,0
faquir,0,1,0,0
faquirs,0,1,0,0
far,1,1,1,1
farad,1,1,0,0
faradaic,0,1,0,0
faraday,0,1,0,0
faradays,0,1,0,0
faradic,0,1,0,0
faradise,0,1,0,0
faradised,0,1,0,0
faradises,0,1,0,0
faradising,0,1,0,0
faradism,0,1,0,0
faradisms,0,1,0,0
faradize,0,1,0,0
faradized,0,1,0,0
faradizer,0,1,0,0
faradizers,0,1,0,0
faradizes,0,1,0,0
faradizing,0,1,0,0
farads,1,1,0,0
farandole,0,1,0,0
farandoles,0,1,0,0
faraway,1,1,0,0
farce,1,1,0,0
farced,0,1,0,0
farcer,0,1,0,0
farcers,0,1,0,0
farces,1,1,0,0
farceur,0,1,0,0
farceurs,0,1,0,0
farci,0,1,0,0
farcical,1,1,0,0
farcicalities,0,1,0,0
farcicality,0,1,0,0
farcically,1,1,0,0
farcie,0,1,0,0
farcies,0,1,0,0
farcing,0,1,0,0
farcy,0,1,0,0
fard,0,1,0,0
farded,0,1,0,0
fardel,0,1,0,0
fardels,0,1,0,0
farding,0,1,0,0
fards,0,1,0,0
fare,1,1,1,1
farebox,0,1,0,0
fareboxes,0,1,0,0
fared,1,1,0,0
farer,0,1,0,0
farers,0,1,0,0
fares,1,1,1,1
farewell,1,1,1,1
farewelled,0,1,0,0
farewelling,0,1,0,0
farewells,1,1,0,0
farfal,0,1,0,0
farfalle,0,1,0,0
farfalles,0,1,0,0
farfals,0,1,0,0
farfel,0,1,0,0
farfels,0,1,0,0
farfetched,1,0,0,0
farfetchedness,0,1,0,0
fargo,0,0,1,0
farina,1,1,0,0
farinaceous,1,1,0,0
farinas,1,1,0,0
faring,1,1,0,0
farinha,0,1,0,0
farinhas,0,1,0,0
farinose,0,1,0,0
farkleberries,0,1,0,0
farkleberry,0,1,0,0
farl,0,1,0,0
farle,0,1,0,0
farles,0,1,0,0
farls,0,1,0,0
farm,1,1,1,1
farmable,0,1,0,0
farmed,1,1,0,0
farmer,1,1,1,1
farmerette,0,1,0,0
farmerettes,0,1,0,0
farmers,1,1,1,1
farmhand,1,1,0,0
farmhands,1,1,0,0
farmhouse,1,1,1,1
farmhouses,1,1,0,0
farming,1,1,1,1
farmings,1,1,0,0
farmington,0,0,1,0
farmland,1,1,0,0
farmlands,1,1,0,0
farms,1,1,1,1
farmstead,1,1,0,0
farmsteads,1,1,0,0
farmwife,0,1,0,0
farmwives,0,1,0,0
farmwork,0,1,0,0
farmworker,0,1,0,0
farmworkers,0,1,0,0
farmworks,0,1,0,0
farmyard,1,1,0,0
farmyards,1,1,0,0
farnesol,0,1,0,0
farnesols,0,1,0,0
farness,0,1,0,0
farnesses,0,1,0,0
faro,1,1,0,0
faroe,0,0,1,0
farolito,0,1,0,0
farolitos,0,1,0,0
faros,1,1,0,0
farouche,0,1,0,0
farouchely,0,1,0,0
farraginous,0,1,0,0
farrago,1,1,0,0
farragoes,1,1,0,0
farragos,1,1,0,0
farrell,0,0,1,0
farrier,1,1,0,0
farrieries,0,1,0,0
farriers,1,1,0,0
farriery,0,1,0,0
farro,0,1,0,0
farros,0,1,0,0
farrow,1,1,0,0
farrowed,1,1,0,0
farrowing,1,1,0,0
farrowings,0,1,0,0
farrows,1,1,0,0
farseeing,1,1,0,0
farside,0,1,0,0
farsides,0,1,0,0
farsighted,1,1,0,0
farsightedly,0,1,0,0
farsightedness,1,1,0,0
farsightednesses,1,0,0,0
fart,1,1,0,0
farted,1,1,0,0
farther,1,1,1,1
farthermost,1,1,0,0
farthest,1,1,0,0
farthing,1,1,0,0
farthingale,0,1,0,0
farthingales,0,1,0,0
farthings,1,1,0,0
farting,1,1,0,0
fartlek,0,1,0,0
fartleks,0,1,0,0
farts,1,1,0,0
fas,1,1,1,1
fasces,0,1,0,0
fascia,1,1,0,0
fasciae,1,1,0,0
fascial,0,1,0,0
fascias,1,1,0,0
fasciate,0,1,0,0
fasciated,0,1,0,0
fasciation,0,1,0,0
fasciations,0,1,0,0
fascicle,1,1,0,0
fascicled,0,1,0,0
fascicles,1,1,0,0
fascicular,0,1,0,0
fascicularly,0,1,0,0
fasciculate,0,1,0,0
fasciculated,0,1,0,0
fasciculation,0,1,0,0
fasciculations,0,1,0,0
fascicule,0,1,0,0
fascicules,0,1,0,0
fasciculi,0,1,0,0
fasciculus,0,1,0,0
fasciites,0,1,0,0
fasciitides,0,1,0,0
fasciitis,0,1,0,0
fasciitises,0,1,0,0
fascinate,1,1,0,0
fascinated,1,1,0,0
fascinates,1,1,0,0
fascinating,1,1,1,1
fascinatingly,1,1,0,0
fascination,1,1,0,0
fascinations,1,1,0,0
fascinator,0,1,0,0
fascinators,0,1,0,0
fascine,0,1,0,0
fascines,0,1,0,0
fascioliases,0,1,0,0
fascioliasis,0,1,0,0
fascism,1,1,0,0
fascisms,1,1,0,0
fascist,1,1,0,0
fascistic,1,1,0,0
fascistically,0,1,0,0
fascists,1,1,0,0
fascites,0,1,0,0
fascitides,0,1,0,0
fascitis,0,1,0,0
fascitises,0,1,0,0
fash,0,1,0,0
fashed,0,1,0,0
fashes,0,1,0,0
fashing,0,1,0,0
fashion,1,1,1,1
fashionability,0,1,0,0
fashionable,1,1,1,1
fashionableness,0,1,0,0
fashionables,0,1,0,0
fashionably,1,1,0,0
fashioned,1,1,1,1
fashioner,1,1,0,0
fashioners,1,1,0,0
fashioning,1,1,0,0
fashionista,0,1,0,0
fashionistas,0,1,0,0
fashionmonger,0,1,0,0
fashionmongers,0,1,0,0
fashions,1,1,1,1
fashiony,0,1,0,0
fashious,0,1,0,0
faso,0,0,1,0
fast,1,1,1,1
fastback,1,1,0,0
fastbacks,1,1,0,0
fastball,1,1,0,0
fastballer,0,1,0,0
fastballers,0,1,0,0
fastballs,1,1,0,0
fasted,1,1,0,0
fasten,1,1,0,0
fastened,1,1,0,0
fastener,1,1,0,0
fasteners,1,1,1,1
fastening,1,1,0,0
fastenings,1,1,0,0
fastens,1,1,0,0
faster,1,1,1,1
fastest,1,1,1,1
fastidious,1,1,0,0
fastidiously,1,1,0,0
fastidiousness,1,1,0,0
fastidiousnesses,1,0,0,0
fastigiate,0,1,0,0
fastigium,0,1,0,0
fastigiums,0,1,0,0
fasting,1,1,0,0
fastings,0,1,0,0
fastness,1,1,0,0
fastnesses,1,1,0,0
fasts,1,1,0,0
fastuous,0,1,0,0
fat,1,1,1,1
fatal,1,1,1,1
fatalism,1,1,0,0
fatalisms,1,1,0,0
fatalist,1,1,0,0
fatalistic,1,1,0,0
fatalistically,1,1,0,0
fatalists,1,1,0,0
fatalities,1,1,0,0
fatality,1,1,0,0
fatally,1,1,0,0
fatalness,0,1,0,0
fatalnesses,0,1,0,0
fatback,1,1,0,0
fatbacks,1,1,0,0
fatberg,0,1,0,0
fatbergs,0,1,0,0
fatbird,0,1,0,0
fatbirds,0,1,0,0
fate,1,1,1,1
fated,1,1,0,0
fateful,1,1,0,0
fatefully,1,1,0,0
fatefulness,1,1,0,0
fatefulnesses,1,1,0,0
fates,1,1,0,0
fathead,1,1,0,0
fatheaded,1,1,0,0
fatheadedly,0,1,0,0
fatheadedness,0,1,0,0
fatheadednesses,0,1,0,0
fatheads,1,1,0,0
father,1,1,1,1
fathered,1,1,0,0
fatherhood,1,1,0,0
fatherhoods,1,1,0,0
fathering,1,1,0,0
fatherings,0,1,0,0
fatherland,1,1,0,0
fatherlands,1,1,0,0
fatherless,1,1,0,0
fatherlessness,0,1,0,0
fatherlike,0,1,0,0
fatherliness,0,1,0,0
fatherlinesses,0,1,0,0
fatherly,1,1,0,0
fathers,1,1,1,1
fathom,1,1,0,0
fathomable,1,1,0,0
fathomed,1,1,0,0
fathomer,0,1,0,0
fathomers,0,1,0,0
fathoming,1,1,0,0
fathomless,1,1,0,0
fathomlessly,0,1,0,0
fathomlessness,0,1,0,0
fathoms,1,1,0,0
fatidic,0,1,0,0
fatidical,0,1,0,0
fatigabilities,0,1,0,0
fatigability,0,1,0,0
fatigable,0,1,0,0
fatigue,1,1,1,1
fatigued,1,1,0,0
fatigues,1,1,0,0
fatiguing,1,1,0,0
fatiguingly,0,1,0,0
fating,1,1,0,0
fatless,0,1,0,0
fatlike,0,1,0,0
fatling,0,1,0,0
fatlings,0,1,0,0
fatly,0,1,0,0
fatness,1,1,0,0
fatnesses,1,1,0,0
fats,1,1,1,1
fatshedera,0,1,0,0
fatshederas,0,1,0,0
fatso,0,1,0,0
fatsoes,0,1,0,0
fatsos,0,1,0,0
fatstock,0,1,0,0
fatstocks,0,1,0,0
fatted,0,1,0,0
fatten,1,1,0,0
fattened,1,1,0,0
fattener,0,1,0,0
fatteners,0,1,0,0
fattening,1,1,0,0
fattens,1,1,0,0
fatter,1,1,0,0
fattest,1,1,0,0
fattier,1,1,0,0
fatties,1,1,0,0
fattiest,1,1,0,0
fattily,0,1,0,0
